link,title,description
https://www.bbc.com/news,Home - BBC News,"Visit BBC News for up-to-the-minute news, breaking news, video, audio and feature stories. BBC News provides trusted World and UK news as well as local and regional perspectives. Also entertainment, business, science, technology and health news."
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports."
https://www.bbc.com/business,"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news","BBC Business brings you the latest in Business news and coverage from around the world, including tech, personal finance, companies, employment, the economy and more"
https://www.bbc.com/innovation,"BBC Innovation | Technology, Health, Environment, AI","BBC Innovation brings you the latest in Technology news and coverage from around the world, including health, environment, AI, and more"
https://www.bbc.com/culture,"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style","BBC Culture brings you the latest in Arts and Culture news and coverage from around the world, including film and TV reviews, books, art, music, style and more"
https://www.bbc.com/travel,"BBC Travel | Food & drink, History, Destinations, Road trips","BBC Travel brings you the latest travel news and coverage from around the world, including culture, identity, food & drink, sustainability, adventure, experiences, destinations and more"
https://www.bbc.com/future-planet,"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology","As we face the world’s greatest environmental challenges, BBC Earth brings you solutions in psychology, food, climate change, health, social trends, and technology that can make the world a more sustainable place."
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,Live journalism from around the world
https://www.bbc.com/home,BBC - Home,"The best of the BBC, with the latest news and sport headlines, weather, TV & radio highlights and much more from across the whole of BBC Online."
https://www.bbc.com/news,Home - BBC News,"Visit BBC News for up-to-the-minute news, breaking news, video, audio and feature stories. BBC News provides trusted World and UK news as well as local and regional perspectives. Also entertainment, business, science, technology and health news."
https://www.bbc.com/news/topics/c2vdnvdg6xxt,Israel Gaza war | Latest News & Updates | BBC News,"Follow the latest news on the Israel Gaza war. Get live updates, maps, verified video reports and expert analysis from BBC journalists on the ground."
https://www.bbc.com/news/war-in-ukraine,Ukraine War | Latest News & Updates| BBC News,"Follow the latest news about the Russia Ukraine war. Find reports from the ground, verified videos, maps and expert analysis by BBC correspondents across the world."
https://www.bbc.com/news/topics/ce483qevngqt,India Election 2024 | Lok Sabha Election latest news| BBC News,
https://www.bbc.com/news/us-canada,US & Canada | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about the US & Canada from across the BBC."
https://www.bbc.com/news/uk,UK | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about the UK from across the BBC."
https://www.bbc.com/news/politics,Politics | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Politics from across the BBC."
https://www.bbc.com/news/england,England | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about England from across the BBC."
https://www.bbc.com/news/northern_ireland,Northern Ireland | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Northern Ireland from across the BBC."
https://www.bbc.com/news/northern_ireland/northern_ireland_politics,Northern Ireland Politics | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Northern Ireland Politics from across the BBC."
https://www.bbc.com/news/scotland,Scotland | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about the Scotland from across the BBC."
https://www.bbc.com/news/scotland/scotland_politics,Scotland Politics | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Scotland Politics from across the BBC."
https://www.bbc.com/news/wales,Wales | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Wales from across the BBC."
https://www.bbc.com/news/wales/wales_politics,Wales Politics | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Welsh Politics from across the BBC."
https://www.bbc.com/news/world/africa,Africa | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Africa from across the BBC."
https://www.bbc.com/news/world/asia,Asia | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Asia from across the BBC."
https://www.bbc.com/news/world/asia/china,China | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about China from across the BBC."
https://www.bbc.com/news/world/asia/india,India | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about India from across the BBC."
https://www.bbc.com/news/world/australia,Australia | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Australia from across the BBC."
https://www.bbc.com/news/world/europe,Europe | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Europe from across the BBC."
https://www.bbc.com/news/world/latin_america,Latin America | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Latin America from across the BBC."
https://www.bbc.com/news/world/middle_east,Middle East | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about the Middle East from across the BBC."
https://www.bbc.com/news/in_pictures,In Pictures | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about In Pictures from across the BBC."
https://www.bbc.com/news/reality_check,BBC Verify | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about BBC Verify from across the BBC."
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports."
https://www.bbc.com/business,"BBC Business | Economy, Tech, AI, Work, Personal Finance, Market news","BBC Business brings you the latest in Business news and coverage from around the world, including tech, personal finance, companies, employment, the economy and more"
https://www.bbc.com/business/future-of-business,BBC Business | Future of Business,"BBC Business brings you the latest news and coverage exploring the future of business from around the world, from digital disruption to the landscape of business advancement, growth, and sustainability"
https://www.bbc.com/business/technology-of-business,Technology of Business | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Technology of Business from across the BBC."
https://www.bbc.com/business/c-suite,BBC Business | Work Culture,BBC Business brings you the latest news and global analysis for business leaders today – from trending news stories with a global perspective to insights from thought leaders around the world.
https://www.bbc.com/innovation,"BBC Innovation | Technology, Health, Environment, AI","BBC Innovation brings you the latest in Technology news and coverage from around the world, including health, environment, AI, and more"
https://www.bbc.com/innovation/technology,BBC Innovation | Technology,BBC Innovation brings you the latest in Technology news and coverage from around the world
https://www.bbc.com/innovation/science,BBC Innovation | Science & Health,BBC Innovation brings you the latest in Science and health news and coverage from around the world
https://www.bbc.com/innovation/artificial-intelligence,BBC Innovation | Artificial Intelligence,BBC Innovation brings you the latest in Technology news and coverage from around the world
https://www.bbc.com/culture,"BBC Culture | Arts, Film & TV, Reviews, Books, Music, Style","BBC Culture brings you the latest in Arts and Culture news and coverage from around the world, including film and TV reviews, books, art, music, style and more"
https://www.bbc.com/culture/film-tv,BBC Culture | Film & TV,BBC Culture brings you the latest film & TV news and coverage from around the world
https://www.bbc.com/culture/music,BBC Culture | Music,BBC Culture brings you the latest music news and coverage from around the world
https://www.bbc.com/culture/art,BBC Culture | Art & Design,BBC Culture brings you the latest art and design news and coverage from around the world
https://www.bbc.com/culture/style,BBC Culture | Style,BBC Culture brings you the latest style news and coverage from around the world
https://www.bbc.com/culture/books,BBC Culture | Books,BBC Culture brings you the latest books news and coverage from around the world
https://www.bbc.com/culture/entertainment-news,Entertainment & Arts | Latest News & Updates | BBC News,"Get all the latest news, live updates and content about Entertainment & Arts from across the BBC."
https://www.bbc.com/travel,"BBC Travel | Food & drink, History, Destinations, Road trips","BBC Travel brings you the latest travel news and coverage from around the world, including culture, identity, food & drink, sustainability, adventure, experiences, destinations and more"
https://www.bbc.com/travel/destinations,BBC Travel | Destinations,BBC Travel brings you the latest Destination guides from around the world
https://www.bbc.com/travel/destinations/africa,BBC Travel | Destinations | Africa,BBC Travel brings you the latest articles and guides to Africa
https://www.bbc.com/travel/destinations/antarctica,BBC Travel | Destinations | Antarctica,BBC Travel brings you the latest articles and guides to Antarctica
https://www.bbc.com/travel/destinations/asia,BBC Travel | Destinations | Asia,BBC Travel brings you the latest articles and guides to Asia
https://www.bbc.com/travel/destinations/australia-and-pacific,BBC Travel | Destinations | Australia and Pacific,BBC Travel brings you the latest articles and guides to Australia and Pacific
https://www.bbc.com/travel/destinations/caribbean,BBC Travel | Destinations | Caribbean & Bermuda,BBC Travel brings you the latest articles and guides to the Caribbean & Bermuda
https://www.bbc.com/travel/destinations/central-america,BBC Travel | Destinations | Central America,BBC Travel brings you the latest articles and guides to Central America
https://www.bbc.com/travel/destinations/europe,BBC Travel | Destinations | Europe,BBC Travel brings you the latest articles and guides to Europe
https://www.bbc.com/travel/destinations/middle-east,BBC Travel | Destinations | Middle East,BBC Travel brings you the latest articles and guides to the Middle East
https://www.bbc.com/travel/destinations/north-america,BBC Travel | Destinations | North America,BBC Travel brings you the latest articles and guides to North America
https://www.bbc.com/travel/destinations/south-america,BBC Travel | Destinations | South America,BBC Travel brings you the latest articles and guides to South America
https://www.bbc.com/travel/worlds-table,BBC Travel | Worlds Table,"BBC Travel Worlds Table series is changing the way the world thinks about food, through the past, present and future."
https://www.bbc.com/travel/cultural-experiences,BBC Travel | Culture & Experiences,BBC Travel brings you the latest Culture & Experiences coverage from around the world
https://www.bbc.com/travel/adventures,BBC Travel | Adventures,BBC Travel brings you the latest Adventure Travel coverage from around the world
https://www.bbc.com/travel/specialist,BBC Travel | The SpecialList,The SpecialList series helps you see the world through the eyes of local experts and tastemakers in guides to the most popular and emerging destinations across the globe
https://www.bbc.com/future-planet,"BBC Earth | Environment, Climate Change, AI, Food, Health, Social, & Technology","As we face the world’s greatest environmental challenges, BBC Earth brings you solutions in psychology, food, climate change, health, social trends, and technology that can make the world a more sustainable place."
https://www.bbc.com/future-planet/natural-wonders,BBC Earth | Natural Wonders,BBC Earth brings you the latest coverage of Natural Wonders from around the world
https://www.bbc.com/future-planet/weather-science,BBC Earth | Weather & Science,BBC Earth brings you the latest Weather and Science solutions coverage from around the world
https://www.bbc.com/future-planet/solutions,BBC Earth | Climate Solutions,BBC Earth brings you the latest Climate solutions coverage from around the world
https://www.bbc.com/future-planet/sustainable-business,BBC Earth | Sustainable Business,BBC Earth brings you the latest Sustainable Business coverage from around the world
https://www.bbc.com/future-planet/green-living,BBC Earth | Green Living,BBC Earth brings you the latest Green Living coverage from around the world
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.com/live,BBC Live & Breaking World and U.S. News,Live journalism from around the world
https://www.bbc.com/live/news,BBC Live & Breaking World and U.S. News,Live News journalism from around the world
https://www.bbc.com/live/sport,BBC Live & Breaking World and U.S. Sport News,Live Sport journalism from around the world
https://www.bbc.com/,"BBC Home - Breaking News, World News, US News, Sports, Business, Innovation, Climate, Culture, Travel, Video & Audio","Visit BBC for trusted reporting on the latest world and US news, sports, business, climate, innovation, culture and much more."
https://www.bbc.com/sport,"BBC Sport - Scores, Fixtures, News - Live Sport","Sports news and live sports coverage including scores, results, video, audio and analysis on Football, F1, Cricket, Rugby Union and all other UK sports."
https://www.bbc.com/video,BBC Video - World class video news and storytelling from around the world.,Watch some of the award winning video journalism and features from the BBC
https://www.bbc.co.uk/sounds?src_origin=BBCS_BBC,BBC Sounds - Music. Radio. Podcasts,"Listen without limits, with BBC Sounds. Catch the latest music tracks, discover binge-worthy podcasts, or listen to radio shows - all whenever you want."
https://www.bbc.com/weather,BBC Weather - Home,"Latest weather conditions and forecasts for the UK and the world. Includes up to 14-days of hourly forecast information, warnings, maps, and the latest editorial analysis and videos from the BBC Weather Centre."
https://www.bbc.com/news/articles/c72p0xx410xo,"Russians simply walked in, Ukraine troops in Kharkiv tell BBC",The BBC's Jonathan Beale meets front-line soldiers battling Russia's new incursion in north-east Ukraine.
https://www.bbc.com/news/world-europe-68998913,Russia blames Ukraine as Belgorod apartments collapse after blast,At least two people are said to have been killed after a section of a 10-storey block collapsed in Belgorod.
https://www.bbc.com/news/articles/c72p0xx410xo,"Russians simply walked in, Ukraine troops in Kharkiv tell BBC",The BBC's Jonathan Beale meets front-line soldiers battling Russia's new incursion in north-east Ukraine.
https://www.bbc.com/news/world-europe-68998913,Russia blames Ukraine as Belgorod apartments collapse after blast,At least two people are said to have been killed after a section of a 10-storey block collapsed in Belgorod.
https://www.bbc.com/news/world-europe-69000698,Vladimir Putin set to transfer Sergei Shoigu from Russian defence ministry,"Sergei Shoigu, a long-standing ally of the president, has played a key role in Russia's invasion of Ukraine."
https://www.bbc.com/news/world-us-canada-68996066,Virginia Commonwealth University students walk out of graduation,"Dozens of VCU grads left during Gov Glenn Youngkin's speech, in part over his comments on campus protests."
https://www.bbc.com/news/world-us-canada-68991796,Trump trial fans show up for 'spectacle' and 'to witness history',Dozens stand in line in the early morning for a glimpse at the first criminal trial of a former US president.
https://www.bbc.com/news/uk-politics-68999212,"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.
https://www.bbc.com/news/world-us-canada-68993672,How Kendrick Lamar and Drake changed rap beefs forever,Rapid-fire releases and fast pace of modern life elevate diss war to levels unparalleled in hip-hop history.
https://www.bbc.com/future/article/20240510-change-6-is-just-the-tip-of-chinas-space-ambitions,Chang'e-6 is just the tip of China's ambitions for the Solar System,China's Chang'e-6 mission is intended to bring back lunar samples but is also a stepping stone to much more ambitious space exploration.
https://www.bbc.com/news/articles/cv2dy69jm6no,In pictures: Top moments from Eurovision Song Contest 2024,"Skimpy costumes, wacky performances and furious flag-waving... it can only be Eurovision. "
https://www.bbc.com/news/articles/cyxepvdewkno,Alok Shukla wins prize for Hasdeo Aranya forest campaign,Alok Shukla has spent years fighting to protect a key Indian forest from mining companies.
https://www.bbc.com/news/world-africa-68999815,Harry and Meghan visit Lagos school on final day of Nigeria tour,Prince Harry played basketball with a group of school students in Nigeria's most populated city.
https://www.bbc.com/news/live/entertainment-arts-68979346?src_origin=BBCS_BBC,Baftas TV Awards 2024 live: Happy Valley and Top Boy among winners - BBC News,The Sixth Commandment is also among the winners of tonight's awards ceremony.
https://www.bbc.com/news/world-asia-india-68767574,Arvind Kejriwal: India court grants bail to Delhi leader,The Delhi chief minister was arrested in March in a corruption case - he denies the allegations.
https://www.bbc.com/news/world-asia-china-68982645,Domestic tourism soars in China but foreigners stay away,Foreign visitor numbers are sharply down amid concerns about the political environment.
https://www.bbc.com/news/world-africa-68999815,Harry and Meghan visit Lagos school on final day of Nigeria tour,Prince Harry played basketball with a group of school students in Nigeria's most populated city.
https://www.bbc.com/news/articles/c03drw23zewo,Eurovision 2024: Switzerland's Nemo wins as UK comes 18th,Nemo becomes the first non-binary artist to win Eurovision with their song The Code.
https://www.bbc.com/news/world-asia-india-68968593,Kashmir: Why Modi's BJP is not fighting elections in the Himalayan region,This is the first general election since India ended the special status of Kashmir in 2019.
https://www.bbc.com/news/articles/crgy7xypwj8o,China is still harassing dissidents who fled in the 1990s,"Yan Xiong escaped from China in 1992, but he and other dissidents are still being targeted by Beijing."
https://www.bbc.com/news/live/entertainment-arts-68979346?src_origin=BBCS_BBC,Baftas TV Awards 2024 live: Happy Valley and Top Boy among winners - BBC News,The Sixth Commandment is also among the winners of tonight's awards ceremony.
https://www.bbc.com/news/uk-68994265,Watch: Northern Lights captured glowing over Europe,"Time-lapse videos show swirls of green, pink and scarlet moving across and lighting up the night sky."
https://www.bbc.com/news/world-europe-68994908,Djokovic greets fans with a helmet after being hit by bottle,The tennis player was accidentally struck in the head with a hard bottle that fell from a fan's backpack.
https://www.bbc.com/reel/video/p0hwrqms/a-visit-to-one-of-antarctica-s-stunning-penguin-colonies,A visit to one of Antarctica's stunning penguin colonies,Marc Cieslak finds out how gentoo penguins are adapting to a warming climate.
https://www.bbc.com/news/world-us-canada-68994032,Israeli ambassador shreds UN charter with tiny shredder,Gilad Erdan condemned the passing of a resolution enhancing Palestine's rights within the organisation.
https://www.bbc.com/news/world-us-canada-68987628,What to expect from Michael Cohen at Trump's hush-money trial,"The BBC's Nada Tawfik looks ahead to Monday, when Donald Trump's former lawyer witll take the stand."
https://www.bbc.com/news/videos/cnl4nrl5qlro,Red squirrels: Island fights back invasion by their grey cousins,A conservationist is on a mission to keep a Welsh island a sanctuary for native red squirrels.
https://www.bbc.com/news/business-68977522,Is social media worth paying for?,"As Twitter and Facebook both now offer paid subscription, what impact is it having?"
https://www.bbc.com/news/in-pictures-68995685,In pictures: Northern Lights dazzle around the world,"The aurora borealis was visible around the world on Friday night, stunning photographers everywhere."
https://www.bbc.com/news/uk-politics-68999212,"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.
https://www.bbc.com/news/uk-68998809,"UK arms exports change would make Hamas stronger, says Cameron",The UK's foreign secretary has said there are no plans to copy the US and potentially stop some arms sales to Israel.
https://www.bbc.com/news/world-middle-east-68998654,Foreign Office investigates Hamas claim British-Israeli hostage killed in Gaza,"British-Israeli Nadav Popplewell, 51, died of wounds sustained weeks ago, the Palestinian group claims."
https://www.bbc.com/news/articles/cer3mr09vzxo,Israel Gaza war: More Rafah evacuations as Israel steps up operations,The Israeli military tells thousands of Palestinians to leave the city as it expands its military operation.
https://www.bbc.com/news/world-europe-68998913,Russia blames Ukraine as Belgorod apartments collapse after blast,At least two people are said to have been killed after a section of a 10-storey block collapsed in Belgorod.
https://www.bbc.com/news/articles/c72p0xx410xo,"Russians simply walked in, Ukraine troops in Kharkiv tell BBC",The BBC's Jonathan Beale meets front-line soldiers battling Russia's new incursion in north-east Ukraine.
https://www.bbc.com/news/world-europe-68998812,Russian apartment block collapses explosion,"At least 17 people have been injured in Russia's city of Belgorod, near the border with Ukraine."
https://www.bbc.com/news/world-europe-68994877,Ukraine: Hundreds flee Kharkiv area after Russian cross-border attack,Evacuations are under way in the Kharkiv area as fighting continues after Friday's surprise incursions.
https://www.bbc.com/news/articles/c4n1l9g2wn9o,Man who received first pig kidney transplant dies aged 62,The US hospital which carried out the operation said Rick Slayman's death was not a result of the transplant.
https://www.bbc.com/news/world-us-canada-68991796,Trump trial fans show up for 'spectacle' and 'to witness history',Dozens stand in line in the early morning for a glimpse at the first criminal trial of a former US president.
https://www.bbc.com/news/world-us-canada-68996066,Virginia Commonwealth University students walk out of graduation,"Dozens of VCU grads left during Gov Glenn Youngkin's speech, in part over his comments on campus protests."
https://www.bbc.com/news/world-us-canada-68996062,"Thousands told to evacuate due to British Columbia, Canada wildfire","Fort McMurray residents in neighbouring Alberta, Canada are also under an evacuation alert due to a blaze."
https://www.bbc.com/news/articles/cyxepvdewkno,Alok Shukla wins prize for Hasdeo Aranya forest campaign,Alok Shukla has spent years fighting to protect a key Indian forest from mining companies.
https://www.bbc.com/news/articles/crgy7xypwj8o,China is still harassing dissidents who fled in the 1990s,"Yan Xiong escaped from China in 1992, but he and other dissidents are still being targeted by Beijing."
https://www.bbc.com/news/articles/c4n1wze72kdo,Afghanistan: Hundreds feared dead in Baghlan and Takhar flooding,"More than 100 people are injured, according to officials, as torrents of water sweep through entire villages."
https://www.bbc.com/news/world-asia-68994876,Malaysia football: Mystery attacks on players overshadow season start,"Three members of the national team suffer separate assaults, leaving police and fans baffled."
https://www.bbc.com/news/science-environment-68991593,Nasa shows what it's like inside a black hole,A black hole is a region of space with such strong gravity not even light can escape.
https://www.bbc.com/news/world-australia-68871869,Sydney's tree wars: Greed and harbour views fuel vandalism,"Hundreds of trees have recently been killed, conveniently exposing multi-million dollar views."
https://www.bbc.com/news/world-australia-68989354,"Australia tries to stop a violence against women 'epidemic', starting with schools","As the nation reels from the Bondi Junction stabbings, what can be done to shift behaviour?"
https://www.bbc.com/sport/cricket/articles/cne93vemvreo,"T20 World Cup 2024: Full squads including England, India & Australia - BBC Sport",Look at who each of the 20 teams involved in the 2024 Men's T20 World Cup have named in their squads. 
https://www.bbc.com/news/articles/cjq5gky4e5no,Australia commits to gas beyond 2050 despite climate warnings,The policy comes despite global calls to drastically phase out fossil fuels to reach climate targets.
https://www.bbc.com/news/articles/cll451q4l55o,Thunderstorm weather warnings follow hottest day of the year,"If you like the sunshine enjoy it while you can, as rain and storms are set to return."
https://www.bbc.com/news/uk-politics-68999212,"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.
https://www.bbc.com/news/uk-68998810,"'My mistakes are my own,' says Zahawi on tax affairs",Former Chancellor Nadhim Zahawi has told the BBC he paid nearly £5m to authorities to settle his tax affairs.
https://www.bbc.com/news/uk-68998809,"UK arms exports change would make Hamas stronger, says Cameron",The UK's foreign secretary has said there are no plans to copy the US and potentially stop some arms sales to Israel.
https://www.bbc.com/news/uk-politics-68999212,"UK ban on selling arms to Israel would strengthen Hamas, says Cameron",Foreign Secretary David Cameron tells the BBC the UK should focus on getting humanitarian aid into Gaza.
https://www.bbc.com/news/world-middle-east-68998654,Foreign Office investigates Hamas claim British-Israeli hostage killed in Gaza,"British-Israeli Nadav Popplewell, 51, died of wounds sustained weeks ago, the Palestinian group claims."
https://www.bbc.com/news/articles/c51n40vp800o,Essex architect first woman to complete double desert marathon event,"Philippa Morris says she went from ""complete isolation"" to people congratulating her."
https://www.bbc.com/news/articles/cer3mr09vzxo,Israel Gaza war: More Rafah evacuations as Israel steps up operations,The Israeli military tells thousands of Palestinians to leave the city as it expands its military operation.
https://www.bbc.com/news/articles/cprg0yn8q81o,"Kenya, Tanzania, Uganda and Rwanda experience internet outages","A key cable linking the region to South Africa was cut on Sunday morning, an industry expert says."
https://www.bbc.com/news/articles/c4n1jwel080o,Tunisia lawyer Sonia Dahmani arrested during live broadcast,There has been growing criticism on the restrictions on free speech under President Kais Saied.
https://www.bbc.com/news/articles/c51n5lppw8vo,Sudan conflict: Two children killed as bomb falls near Darfur hospital - MSF,The battle for control of the western city of El Fasher has intensified over the last few days.
https://www.bbc.com/news/articles/cd1353v5p5xo,"Ghana, Nigeria and the quest for UK looted treasure",Artefacts looted by the British in the colonial era are now  back in Ghana and are on public view.
https://www.bbc.com/sport/football/live/c3g9d12wn33t?src_origin=BBCS_BBC,Women's FA Cup final: Manchester United beat Tottenham to win first major trophy - BBC Sport,Manchester United won their first Women’s FA Cup trophy in style as they comfortably beat first-time finalists Tottenham Hotspur at Wembley Stadium.
https://www.bbc.com/news/business-68977522,Is social media worth paying for?,"As Twitter and Facebook both now offer paid subscription, what impact is it having?"
https://www.bbc.com/news/articles/cv2j0v237vko,Grünheide: Tesla factory protesters clash with police in Germany,Protesters opposed to the expansion of the site have clashed with police. 
https://www.bbc.com/news/business-68983741,UK exits recession with fastest growth in two years,The economy grew by a stronger than expected 0.6% in the first three months of the year.
https://www.bbc.com/news/articles/cmm3gzz1dj3o,Sunak says it'll take time for people to feel better,"The prime minister says ""there is more work to do"" as the UK emerges from recession. "
https://www.bbc.com/news/articles/cv2j18le9e3o,The photographer capturing 'stranger portraits',"Mitchel Lucas' videos of ""strangers"" in Bristol has proven a hit on TikTok."
https://www.bbc.com/future/article/20240510-how-sci-fi-writer-jg-ballards-computer-poems-predicted-chatgpt,How sci-fi writer JG Ballard's computer poems predicted ChatGPT,"In the 1970s, science fiction writer JG Ballard was intrigued by the growing capabilities of computers – so used one to compose poems. They were a first step on the road to ChatGPT."
https://www.bbc.com/news/technology-68994263,Ros Atkins on... How different countries protect children online,BBC Analysis editor Ros Atkins looks at what what is being done to prevent minors seeing harmful content.
https://www.bbc.com/news/technology-68972855,Test-at-home kit for cancer patients approved for use,Patients say the device allows them to reduce the number of hospital visits involved in cancer care.
https://www.bbc.com/news/live/entertainment-arts-68979346?src_origin=BBCS_BBC,Baftas TV Awards 2024 live: Happy Valley and Top Boy among winners - BBC News,The Sixth Commandment is also among the winners of tonight's awards ceremony.
https://www.bbc.com/news/entertainment-arts-17127556,Roger Corman: The Little Shop of Horrors cult B-movie director dies aged 98 - BBC News,"Jack Nicholson, Charles Bronson and Robert De Niro were some of the actors whose careers he helped develop."
https://www.bbc.com/news/articles/cv2dy69jm6no,In pictures: Top moments from Eurovision Song Contest 2024,"Skimpy costumes, wacky performances and furious flag-waving... it can only be Eurovision. "
https://www.bbc.com/news/articles/c03drw23zewo,Eurovision 2024: Switzerland's Nemo wins as UK comes 18th,Nemo becomes the first non-binary artist to win Eurovision with their song The Code.
https://www.bbc.com/sport/football/articles/cd134v8d9yjo,Arsenal stay in Premier League title race with Manchester United win - BBC Sport,"Arsenal show their ugly side to keep the title race in the balance with victory at Manchester United, writes Phil McNulty."
https://www.bbc.com/sport/articles/cw07z3y1gyzo,Colin Turkington races to BTCC double at Brands Hatch - BBC Sport,"Colin Turkington wins two of Sunday's three British Touring Car Championship races at Brands Hatch.

"
https://www.bbc.com/sport/football/articles/c1vwl92zz29o,'So bad' - is this Man Utd team really 'one of the worst ever'? - BBC Sport,The stormy weather at Old Trafford on Sunday provided a metaphor for Manchester United's season as they suffered their 14th league defeat of the season at home to Arsenal.
https://www.bbc.com/sport/rugby-union/articles/cn40l6dy189o,Welsh rugby will get worse beore it gets better - Tom Shanklin - BBC Sport,Former Wales centre Tom Shanklin says Welsh rugby will get worse before it gets better following another winless weekend for the professional sides.
https://cloud.email.bbc.com/SignUp10_08?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=essentiallist&at_campaign_type=owned,The Essential List,
https://cloud.email.bbc.com/US_Election_Unspun_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=uselectionunspun&at_campaign_type=owned,US Election Unspun,
https://cloud.email.bbc.com/InHistory_newsletter_signup?&at_bbc_team=studios&at_medium=display&at_objective=acquisition&at_ptr_type=&at_ptr_name=bbc.comhp&at_format=Module&at_link_origin=homepage&at_campaign=inhistory&at_campaign_type=owned,In History Newsletter,
https://www.bbc.com/news/articles/cyxepvdewkno,Alok Shukla wins prize for Hasdeo Aranya forest campaign,Alok Shukla has spent years fighting to protect a key Indian forest from mining companies.
https://www.bbc.com/news/in-pictures-68995685,In pictures: Northern Lights dazzle around the world,"The aurora borealis was visible around the world on Friday night, stunning photographers everywhere."
https://www.bbc.com/news/articles/c4n1wze72kdo,Afghanistan: Hundreds feared dead in Baghlan and Takhar flooding,"More than 100 people are injured, according to officials, as torrents of water sweep through entire villages."
https://www.bbc.com/news/articles/c4n104z0xklo,African penguin: South African conservationists take legal action to save endangered species,"Every year there are fewer African penguins and soon there may be none at all, scientists warn."
https://www.bbc.com/news/articles/c1ej1kk0d88o,Spectacular Northern Lights stun UK,"A rare solar storm made the aurora borealis visible across the UK, including across the south."
https://www.bbc.com/news/uk-68994265,Watch: Northern Lights captured glowing over Europe,"Time-lapse videos show swirls of green, pink and scarlet moving across and lighting up the night sky."
https://www.bbc.com/news/health-68992772,Smoking ban: Why are young people still taking up smoking?,Hundreds of young people in the UK take their first puff each day. Is that why a ban is planned?
https://www.bbc.com/news/science-environment-68991593,Nasa shows what it's like inside a black hole,A black hole is a region of space with such strong gravity not even light can escape.
https://www.bbc.com/travel/article/20240504-guacachile-a-time-honoured-guacamole-lookalike,Guacachile: A time-honoured guacamole lookalike,"Known in Mexico as ""fake guacamole"", guacachile is a silky, delicious sauce made with just four ingredients – not including avocados. Can diners tell the difference?"
https://www.bbc.com/travel/article/20240426-from-ancient-egypt-to-roman-britain-brewers-are-reviving-beers-from-the-past,"From Ancient Egypt to Roman Britain, brewers are reviving beers from the past","Beer archaeologists are peering back millennia to recreate brews from ancient Egypt, Greece and Rome using ancient methods and ingredients."
https://www.bbc.com/travel/article/20240421-matzah-ball-soup-a-new-take-on-a-jewish-classic,Matzah ball soup: a new take on a Jewish classic,"To embrace her Jewish heritage and Mexican upbringing, Fany Gerson adds spicy chillies, avocado, coriander and lime to her matzah ball soup – a perfect twist for a Passover Seder."
